target_class,start_frame,end_frame,model,update_id,available,x,y,boundary,center_error,error_dx,error_dy,iou,valid,unavailable_reason
ta-ta,0,1,S_FIXED,ta-ta:1,1,1112.5,302.5,0,3.862774531397976,-3.788194224093786,0.7553883775643726,0.7164563743393724,1,
ta-ta,1,2,T_FIXED,ta-ta:2,1,1107.5,357.5,0,9.924716620639604,6.5,7.5,0.301909307875895,0,
ta-ta,1,2,S_FIXED,ta-ta:2,1,1107.5,357.5,0,2.10209882301875,-1.384816637658787,1.581487382750879,0.7730239557044629,1,
ta-ta,2,3,T_FIXED,ta-ta:3,1,1102.0,413.0,0,8.845903006477066,6.0,6.5,0.35036496350364965,0,
ta-ta,2,3,S_FIXED,ta-ta:3,1,1102.0,413.0,0,2.843271061445974,-2.4320514631663173,1.4728598064197058,0.7327595390387649,1,
ta-ta,3,4,T_FIXED,ta-ta:4,1,1097.0,469.5,0,9.924716620639604,7.5,6.5,0.32751091703056767,0,
ta-ta,3,4,S_FIXED,ta-ta:4,1,1097.0,469.5,0,2.0948356298793467,-1.566363641059752,1.3909857153033727,0.7831677657557453,1,
ta-ta,4,5,T_FIXED,ta-ta:5,1,1091.0,526.5,0,8.8670739254841,6.75,5.75,0.3669620540786185,0,
ta-ta,4,5,S_FIXED,ta-ta:5,1,1091.0,526.5,0,3.2273877759351595,-3.0681593389069803,1.0012143263725193,0.740804947326632,1,
ta-ta,5,6,T_FIXED,ta-ta:6,1,1085.5,585.0,0,9.956153875869939,7.75,6.25,0.3303370786516854,0,
ta-ta,5,6,S_FIXED,ta-ta:6,1,1085.5,585.0,0,2.4912438018507155,-2.0824088024789944,1.367431628863983,0.7603704768630847,1,
ta-ta,6,7,T_FIXED,ta-ta:7,1,1079.5,643.5,0,8.902246907382429,7.0,5.5,0.37365269461077844,0,
ta-ta,6,7,S_FIXED,ta-ta:7,1,1079.5,643.5,0,4.951247769647447,-4.591922383368001,1.8517838160980773,0.6215392096404866,1,
ta-ta,7,8,T_FIXED,ta-ta:8,1,1074.5,703.0,0,9.17877987534291,8.0,4.5,0.38040712468193383,0,
ta-ta,7,8,S_FIXED,ta-ta:8,1,1074.5,703.0,0,3.739639016187483,-2.90985665570156,2.348964498382429,0.6454221662616197,1,
ta-ta,8,9,T_FIXED,ta-ta:9,1,1068.5,763.5,0,8.753570700005799,8.75,0.25,0.5351963211885391,1,
ta-ta,8,9,S_FIXED,ta-ta:9,1,1068.5,763.5,0,1.6975477565752108,-1.4325397683394385,0.9107679166393154,0.8250675599890541,1,
ta-ta,9,10,T_FIXED,ta-ta:10,1,1062.5,825.0,0,9.055385138137417,9.0,1.0,0.5089820359281437,1,
ta-ta,9,10,S_FIXED,ta-ta:10,1,1062.5,825.0,0,1.695202103907316,-0.7420909665031559,1.5241427657953182,0.807928824121804,1,
ta-ta,10,11,T_FIXED,ta-ta:11,1,1056.0,887.0,0,8.73212459828649,8.5,2.0,0.4845360824742268,0,
ta-ta,10,11,S_FIXED,ta-ta:11,1,1056.0,887.0,0,2.6687125520899957,-2.078648459911392,1.6736927035124154,0.7362607291303702,1,
ta-ta,11,12,T_FIXED,ta-ta:12,1,1050.0,950.0,0,8.381527307120106,8.0,2.5,0.47368421052631576,0,
ta-ta,11,12,S_FIXED,ta-ta:12,1,1050.0,950.0,0,1.2202676433582504,-0.9915116601207501,0.7113070710120155,0.8685102289529365,1,
ta-ta,12,13,T_FIXED,ta-ta:13,1,1044.0,1013.5,0,8.75,8.75,0.0,0.5705521472392638,1,
ta-ta,12,13,S_FIXED,ta-ta:13,1,1044.0,1013.5,0,1.984077828883946,-1.9684014332201514,-0.24891892006371563,0.8600253721601455,1,
ta-ta,13,14,T_FIXED,ta-ta:14,1,1038.0,1078.5,0,9.263503656824453,9.25,0.5,0.5317969156125455,1,
ta-ta,13,14,S_FIXED,ta-ta:14,1,1038.0,1078.5,0,1.4563386520130255,-1.346028301805518,0.5559946763105472,0.8643372451437787,1,
ta-ta,14,15,T_FIXED,ta-ta:15,1,1031.5,1144.5,0,9.013878188659973,9.0,-0.5,0.5497896213183731,1,
ta-ta,14,15,S_FIXED,ta-ta:15,1,1031.5,1144.5,0,2.6082078088102216,-2.285093107427201,1.2574169810875446,0.7561866514895397,1,
ta-ta,15,16,T_FIXED,ta-ta:16,1,1025.0,1211.0,0,10.111874208078342,10.0,-1.5,0.465982905982906,0,
ta-ta,15,16,S_FIXED,ta-ta:16,1,1025.0,1211.0,0,2.1759737412033155,-2.0471049179000147,0.7377148348216451,0.810942514093499,1,
ta-ta,16,17,T_FIXED,ta-ta:17,1,1018.5,1279.0,0,10.012492197250394,10.0,-0.5,0.5146591310490992,1,
ta-ta,16,17,S_FIXED,ta-ta:17,1,1018.5,1279.0,0,2.775930003319835,-2.0464436758538795,1.8755947496431418,0.7077209366651369,1,
ta-ta,17,18,T_FIXED,ta-ta:18,1,1012.0,1347.0,0,11.423659658795863,10.5,-4.5,0.3304799755426475,0,
ta-ta,17,18,S_FIXED,ta-ta:18,1,1012.0,1347.0,0,0.7381258105286057,-0.7156533005968413,-0.18074862520461465,0.9377823928004276,1,
ta-ta,18,19,T_FIXED,ta-ta:19,1,1005.0,1417.0,0,12.85739087062379,11.5,-5.75,0.262842593979332,0,
ta-ta,18,19,S_FIXED,ta-ta:19,1,1005.0,1417.0,0,0.4200399767360145,-0.12558843905003414,-0.40082555561411937,0.9308137531611439,1,
ta-ta,19,20,T_FIXED,ta-ta:20,1,998.0,1487.5,0,9.924716620639604,7.5,-6.5,0.2849162011173184,0,
ta-ta,19,20,S_FIXED,ta-ta:20,1,998.0,1487.5,0,3.0738674670105333,-1.7974455914211376,-2.4935618200931913,0.6533347583312277,1,
ta-ta,20,21,T_FIXED,ta-ta:21,1,991.5,1559.5,0,10.0,6.0,-8.0,0.2396694214876033,0,
ta-ta,20,21,S_FIXED,ta-ta:21,1,991.5,1559.5,0,6.435165207433389,-2.540618209454692,-5.912411552044432,0.3906870380084455,0,
ta-ta,21,22,T_FIXED,ta-ta:22,1,984.5,1632.5,0,10.0,6.0,-8.0,0.22807017543859648,0,
ta-ta,21,22,S_FIXED,ta-ta:22,1,984.5,1632.5,0,8.065384958520692,-2.014769726654322,-7.8096822904449255,0.2778252269734156,0,
ta-ta,22,23,T_FIXED,ta-ta:23,1,977.5,1706.0,0,11.319231422671772,8.25,-7.75,0.20676834357690266,0,
ta-ta,22,23,S_FIXED,ta-ta:23,1,977.5,1706.0,0,6.576596271561179,-1.9183110531224656,-6.290604201710721,0.35218692122293693,0,
ta-ta,23,24,T_FIXED,ta-ta:24,1,970.0,1781.0,0,10.547511554864494,5.5,-9.0,0.1782583284628872,0,
ta-ta,23,24,S_FIXED,ta-ta:24,1,970.0,1781.0,0,7.198902939433639,-2.39487872863765,-6.788870259955274,0.31649558022974833,0,
tank,0,1,T_FIXED,tank:1,1,911.0,6.5,1,27.16730571845504,7.0,26.25,0.02721563154221912,0,
tank,0,1,S_FIXED,tank:1,1,911.0,6.5,1,18.224446856889383,-3.639657085090903,17.85730549502172,0.20017593608946657,0,
tank,1,2,T_FIXED,tank:2,1,905.0,42.5,0,12.90348790056394,7.5,10.5,0.466473359913012,0,
tank,1,2,S_FIXED,tank:2,1,905.0,42.5,0,2.7882025909561525,-2.23183802319636,1.6712189343199668,0.8438541337095223,1,
tank,2,3,T_FIXED,tank:3,1,898.5,95.0,0,12.806248474865697,8.0,10.0,0.4718861209964413,0,
tank,2,3,S_FIXED,tank:3,1,898.5,95.0,0,3.090239662113696,-2.0483471525242294,2.313839906312978,0.8283586717439995,1,
tank,3,4,T_FIXED,tank:4,1,891.5,148.0,0,12.419742348374221,8.0,9.5,0.4837163900967255,0,
tank,3,4,S_FIXED,tank:4,1,891.5,148.0,0,3.62881556963337,-3.4418122062851353,1.1498831136599108,0.8236539673715113,1,
tank,4,5,T_FIXED,tank:5,1,885.0,202.0,0,13.157697366940766,8.25,10.25,0.4654263969296819,0,
tank,4,5,S_FIXED,tank:5,1,885.0,202.0,0,4.513898264956149,-3.5729927362921217,2.758441671084938,0.7660627546871079,1,
tank,5,6,T_FIXED,tank:6,1,878.0,256.0,0,12.732831578246843,8.75,9.25,0.47900032456994485,0,
tank,5,6,S_FIXED,tank:6,1,878.0,256.0,0,3.4643763706902058,-3.3551588719983556,0.8630252496001276,0.8383411386500681,1,
tank,6,7,T_FIXED,tank:7,1,871.0,311.5,0,12.727922061357855,9.0,9.0,0.48148148148148145,0,
tank,6,7,S_FIXED,tank:7,1,871.0,311.5,0,5.5806883624437535,-5.14644801753218,2.158276025339262,0.739074457705067,1,
tank,7,8,T_FIXED,tank:8,1,864.0,367.5,0,12.379418403139947,9.0,8.5,0.49333333333333335,0,
tank,7,8,S_FIXED,tank:8,1,864.0,367.5,0,5.478846706363926,-4.157113026657953,3.5687774538944836,0.726745559706367,1,
tank,8,9,T_FIXED,tank:9,1,857.0,424.0,0,11.632390124131842,10.25,5.5,0.5318199373471227,1,
tank,8,9,S_FIXED,tank:9,1,857.0,424.0,0,4.016152404854296,-1.9541735319553482,3.5086587103937745,0.7961477728517622,1,
tank,9,10,T_FIXED,tank:10,1,849.5,481.0,0,10.51189802081432,9.5,4.5,0.572463768115942,1,
tank,9,10,S_FIXED,tank:10,1,849.5,481.0,0,3.929182882607396,-2.652876181982492,2.8984006086193403,0.7967887698764137,1,
tank,10,11,T_FIXED,tank:11,1,842.5,539.5,0,11.661903789690601,10.0,6.0,0.5338717652876216,1,
tank,10,11,S_FIXED,tank:11,1,842.5,539.5,0,4.120925438722776,-2.6148064109779625,3.1850924483633207,0.7904902612965683,1,
tank,11,12,T_FIXED,tank:12,1,835.0,598.5,0,10.816653826391969,9.0,6.0,0.5568068896985757,1,
tank,11,12,S_FIXED,tank:12,1,835.0,598.5,0,2.5580975932243066,-1.8968693951926525,1.7163186749672832,0.8638122959597626,1,
tank,12,13,T_FIXED,tank:13,1,828.0,658.5,0,12.31107225224513,10.75,6.0,0.5206665048936342,1,
tank,12,13,S_FIXED,tank:13,1,828.0,658.5,0,3.1806485753338523,-1.7073483394647155,2.683558646182405,0.8360511523799711,1,
tank,13,14,T_FIXED,tank:14,1,820.0,718.5,0,11.632390124131842,10.25,5.5,0.5440064360418343,1,
tank,13,14,S_FIXED,tank:14,1,820.0,718.5,0,3.872063913312702,-2.6409142647646604,2.831686916829085,0.8036133637842207,1,
tank,14,15,T_FIXED,tank:15,1,812.5,780.0,0,11.236102527122116,10.5,4.0,0.5730980205103744,1,
tank,14,15,S_FIXED,tank:15,1,812.5,780.0,0,3.9505816472816697,-3.010551761550232,2.558060484598741,0.8039788147687199,1,
tank,15,16,T_FIXED,tank:16,1,804.5,842.5,0,12.539936203984453,11.5,5.0,0.5331288343558283,1,
tank,15,16,S_FIXED,tank:16,1,804.5,842.5,0,4.5049969330794974,-2.880700286895717,3.4636055237475603,0.7806624421661988,1,
tank,16,17,T_FIXED,tank:17,1,796.5,905.5,0,11.704699910719626,11.0,4.0,0.5652039075825709,1,
tank,16,17,S_FIXED,tank:17,1,796.5,905.5,0,4.567593641007419,-3.3464082223670175,3.108772053182065,0.7788837030598144,1,
tank,17,18,T_FIXED,tank:18,1,789.0,969.5,0,12.5,12.0,3.5,0.5586206896551724,1,
tank,17,18,S_FIXED,tank:18,1,789.0,969.5,0,2.7938651816734,-1.6747622095762154,2.2362589730937543,0.8592113304214772,1,
tank,18,19,T_FIXED,tank:19,1,780.5,1035.0,0,12.509996003196804,12.5,0.5,0.6083756922843487,1,
tank,18,19,S_FIXED,tank:19,1,780.5,1035.0,0,2.9988648290358175,-1.9043336811804465,2.31661466229275,0.8508264255710738,1,
tank,19,20,T_FIXED,tank:20,1,772.5,1101.0,0,10.003124511871277,10.0,0.25,0.6768172111049593,1,
tank,19,20,S_FIXED,tank:20,1,772.5,1101.0,0,1.4081250918503636,-1.1411940617637129,0.8249196249901161,0.9273855320069192,1,
tank,20,21,T_FIXED,tank:21,1,763.5,1168.0,0,7.433034373659253,7.0,-2.5,0.7020667726550079,1,
tank,20,21,S_FIXED,tank:21,1,763.5,1168.0,0,4.805377878289444,-3.081039324010021,-3.6876622997581308,0.774763362521164,1,
tank,21,22,T_FIXED,tank:22,1,755.5,1235.5,0,8.276472678623424,7.5,-3.5,0.6677872860635696,1,
tank,21,22,S_FIXED,tank:22,1,755.5,1235.5,0,6.7806465861245515,-1.2833243265655483,-6.658096334446327,0.7370056900226489,1,
tank,22,23,T_FIXED,tank:23,1,747.0,1304.5,0,10.130399794677405,9.75,-2.75,0.6329979431875035,1,
tank,22,23,S_FIXED,tank:23,1,747.0,1304.5,0,4.879321855950935,-1.3671876251316917,-4.6838637652740545,0.7939898457887878,1,
tank,23,24,T_FIXED,tank:24,1,738.0,1374.5,0,8.276472678623424,7.5,-3.5,0.6702702702702703,1,
tank,23,24,S_FIXED,tank:24,1,738.0,1374.5,0,5.066863148241556,-1.3221456953574489,-4.891322206035511,0.7902925230188003,1,
condor,0,1,A_FIXED,condor:1,1,2740.0,1450.0,0,1.0107074266859857,-0.582304917458714,0.8261056139874654,0.9760452961672473,1,
condor,1,2,A_FIXED,condor:2,1,2746.0,1521.0,0,1.1178138879851902,-0.8766112359089675,-0.693585343884024,0.9777516812284127,1,
condor,2,3,A_FIXED,condor:3,1,2752.5,1593.0,0,1.0194587653113807,-0.3001854668304986,-0.9742611865788149,0.976837645454356,1,
condor,3,4,A_FIXED,condor:4,1,2758.5,1666.0,0,0.8657439268348278,-0.8656567899574839,-0.0122828682274303,0.9781950955917229,1,
condor,4,5,A_FIXED,condor:5,1,2765.0,1740.0,0,0.867588493893856,-0.5639157096375129,-0.659324553737406,0.9817993796972558,1,
condor,5,6,A_FIXED,condor:6,1,2771.5,1815.0,0,1.3888873568889375,-1.0876396878957166,-0.8637407015071403,0.977649147604875,1,
condor,6,7,A_FIXED,condor:7,1,2778.5,1891.5,0,0.807241827370942,-0.5461289558879798,-0.5944598652540662,0.976665620424279,1,
condor,7,8,A_FIXED,condor:8,1,2785.0,1969.0,0,0.9781978499676323,-0.8421682690741363,-0.49761796616076026,0.9831139646869984,1,
condor,8,9,A_FIXED,condor:9,1,2792.0,2047.5,1,27.49687434998832,-0.2520463467440095,27.495719151499543,0.9862059525305845,1,
condor,9,10,A_FIXED,condor:10,1,2798.5,2099.0,1,38.85360531264913,-0.9085246204740542,38.84298171877526,0.9265248571286854,1,
hangar,19,20,A_FIXED,hangar:20,1,252.0,3.0,1,26.526638511683494,3.756648588027531,26.259286778501824,0.0958531167759077,0,
hangar,20,21,A_FIXED,hangar:21,1,241.0,29.0,1,20.988012801215277,1.0310719756314484,20.96267091582186,0.5227734602605545,1,
hangar,21,22,A_FIXED,hangar:22,1,230.0,55.0,1,8.78216480643148,0.7756316685381535,8.747846260770956,0.8501344086021508,1,
hangar,22,23,A_FIXED,hangar:23,1,219.0,100.0,0,0.1646393714557357,0.04366954378235732,0.15874222368097435,0.9816922315685305,1,
hangar,23,24,A_FIXED,hangar:24,1,208.0,153.5,0,1.8997811812293186,1.8595395276767022,0.38894894467136965,0.9729743013867523,1,
helicopter,0,1,A_FIXED,helicopter:1,1,2287.5,893.5,0,0.4364393143268793,-0.05679692833609806,0.4327278405900188,0.9796487603305785,1,
helicopter,1,2,A_FIXED,helicopter:2,1,2290.0,956.0,0,0.5709404383622335,-0.2766097530711704,0.4994597367788174,0.9838314864036949,1,
helicopter,2,3,A_FIXED,helicopter:3,1,2293.0,1019.5,0,0.2678524278774899,0.1358333187927201,0.23085543663864883,0.97997997997998,1,
helicopter,3,4,A_FIXED,helicopter:4,1,2295.5,1084.0,0,0.22684717661045756,0.19817680282130823,0.11038838869944811,0.9801805337519623,1,
helicopter,4,5,A_FIXED,helicopter:5,1,2298.0,1149.5,0,0.7967948677975055,0.23299461491478723,0.7619682216268302,0.9747615461569799,1,
helicopter,5,6,A_FIXED,helicopter:6,1,2300.5,1215.5,0,0.2983549907497396,-0.16300677915660344,0.24988895624710494,0.9862962718398586,1,
helicopter,6,7,A_FIXED,helicopter:7,1,2303.5,1283.0,0,0.5297775919362516,-0.18900784507059143,0.49491446879187606,0.9617021276595744,1,
helicopter,7,8,A_FIXED,helicopter:8,1,2306.5,1351.0,0,0.9693684566980294,0.4553269920288585,0.8557759842219639,0.9735668490501215,1,
helicopter,8,9,A_FIXED,helicopter:9,1,2309.0,1420.0,0,1.3303835250472993,-0.2543611183446046,-1.3058410106868905,0.9685409613594829,1,
helicopter,9,10,A_FIXED,helicopter:10,1,2312.0,1490.5,0,1.5417158302983693,-0.4080778079965057,-1.4867280195157946,0.9530764469004318,1,
helicopter,10,11,A_FIXED,helicopter:11,1,2315.0,1562.0,0,0.1275912536879551,0.01184821380138601,0.12703994587286616,0.9894930188616278,1,
helicopter,11,12,A_FIXED,helicopter:12,1,2318.0,1634.5,0,2.0098321927020373,-0.2086154182957216,-1.9989760003738866,0.9439402905108975,1,
helicopter,12,13,A_FIXED,helicopter:13,1,2321.0,1707.5,0,0.9018478439845543,0.13738413345390654,-0.8913221267166591,0.9796567168397644,1,
helicopter,13,14,A_FIXED,helicopter:14,1,2324.0,1782.0,0,0.4584728535553263,-0.27653140554002675,-0.3656880353487395,0.971900826446281,1,
helicopter,14,15,A_FIXED,helicopter:15,1,2327.5,1858.0,0,1.3933332574612438,0.7173285628450685,1.1944945790057773,0.9651396098978999,1,
helicopter,15,16,A_FIXED,helicopter:16,1,2330.0,1934.5,0,0.8388999665123337,0.04830461371147976,-0.8375081003241576,0.9756615799472929,1,
helicopter,16,17,A_FIXED,helicopter:17,1,2333.5,2013.0,0,0.3929272465704925,-0.03331336301062038,-0.3915125041967258,0.9843801481772446,1,
helicopter,17,18,A_FIXED,helicopter:18,1,2337.0,2092.0,1,32.37036906841086,0.08632127177088478,32.37025397279376,0.9573427384845248,1,
jammer,0,1,A_FIXED,jammer:1,1,1512.0,1268.5,0,0.5620771219767583,0.5304193448719161,0.18597314224189176,0.9457536846786206,1,
jammer,1,2,A_FIXED,jammer:2,1,1509.0,1336.0,0,0.8794719453514256,0.6015151171186517,0.6415999271648616,0.9356034020019558,1,
jammer,2,3,A_FIXED,jammer:3,1,1506.0,1404.5,0,0.3594764911268633,0.3593114034365499,-0.010893256323925016,0.9773026059260701,1,
jammer,3,4,A_FIXED,jammer:4,1,1503.0,1474.5,0,1.0853143860446641,0.5546133846974044,0.9329047700971387,0.9255744124756944,1,
jammer,4,5,A_FIXED,jammer:5,1,1500.0,1545.5,0,0.3773824758903578,0.37105533129465584,0.0688147820380891,0.9739882317552506,1,
jammer,5,6,A_FIXED,jammer:6,1,1497.0,1617.5,0,1.084389668480724,0.9129761990891438,0.5851285440007814,0.9206125089326429,1,
jammer,6,7,A_FIXED,jammer:7,1,1493.5,1690.0,0,1.1513894896827683,0.47837153300679347,1.047310094174918,0.9263680644909169,1,
jammer,7,8,A_FIXED,jammer:8,1,1490.5,1764.5,0,1.3085908615786315,1.101409766464485,-0.7066162815444841,0.9070302209322518,1,
jammer,8,9,A_FIXED,jammer:9,1,1487.0,1840.0,0,3.1734126111830787,0.7762923325838074,-3.0769981825128525,0.8323674071774365,1,
jammer,9,10,A_FIXED,jammer:10,1,1483.5,1916.0,0,4.715569634453443,0.8286357065483116,-4.642193430180669,0.7736312682434058,1,
jammer,10,11,A_FIXED,jammer:11,1,1480.0,1994.0,0,1.8132842394951476,0.30190323242504746,-1.7879748799837216,0.9062969753399691,1,
jammer,11,12,A_FIXED,jammer:12,1,1477.0,2073.0,1,6.346105535529392,0.7414545196838844,6.302642355656644,0.8764624852809519,1,
jet_plane,3,4,A_FIXED,jet_plane:4,1,2235.0,13.5,1,23.340832469947756,0.08252343481854041,23.34068658529293,0.3594390720917223,0,
jet_plane,4,5,A_FIXED,jet_plane:5,1,2237.0,41.5,0,1.2384415851318713,0.7352045956367874,-0.9966001015143888,0.9545536813820004,1,
jet_plane,5,6,A_FIXED,jet_plane:6,1,2238.5,94.0,0,0.6119156812490101,-0.2374799154986249,-0.5639539792334176,0.9720507382893107,1,
jet_plane,6,7,A_FIXED,jet_plane:7,1,2241.0,147.0,0,2.9839016044263804,0.4311137095764934,-2.9525937333662284,0.9153473866741686,1,
jet_plane,7,8,A_FIXED,jet_plane:8,1,2243.0,200.5,0,0.18664960208404155,0.16842842206187925,-0.080435940970915,0.9827245440388324,1,
jet_plane,8,9,A_FIXED,jet_plane:9,1,2245.0,255.0,0,1.218856201714283,-0.2688697414005219,1.1888311497502855,0.9572333877970787,1,
jet_plane,9,10,A_FIXED,jet_plane:10,1,2247.5,310.0,0,0.9612152369706658,0.09631199916520927,0.9563779224769746,0.9733018768128736,1,
jet_plane,10,11,A_FIXED,jet_plane:11,1,2249.5,366.0,0,0.5630750884891663,-0.2776692268962506,0.48985034011616335,0.9743504330446369,1,
jet_plane,11,12,A_FIXED,jet_plane:12,1,2252.0,422.5,0,1.5701442217496315,0.7458952165252413,1.3816632017458232,0.9473755763261034,1,
jet_plane,12,13,A_FIXED,jet_plane:13,1,2254.0,480.0,0,0.7490682703595947,-0.41912590517358694,0.6208355251368403,0.9719088375873992,1,
jet_plane,13,14,A_FIXED,jet_plane:14,1,2256.5,538.0,0,0.7312285595475259,0.43964037854402704,0.5843043246901516,0.964665867019462,1,
jet_plane,14,15,A_FIXED,jet_plane:15,1,2258.5,597.0,0,1.5037400555819904,-0.4757393242107355,-1.4265014020887747,0.9536291719854739,1,
jet_plane,15,16,A_FIXED,jet_plane:16,1,2261.0,657.0,0,0.7323331097241113,-0.4205761831549353,0.5995226916147658,0.9731101418165402,1,
jet_plane,16,17,A_FIXED,jet_plane:17,1,2263.5,717.5,0,0.29273113962325314,0.1496749797784105,0.25157289308162945,0.9843803491024955,1,
jet_plane,17,18,A_FIXED,jet_plane:18,1,2265.5,779.0,0,1.301698709301643,-0.4568782231426667,1.2188854823220936,0.9594231133129555,1,
jet_plane,18,19,A_FIXED,jet_plane:19,1,2268.0,841.0,0,0.5859026120019092,-0.12121955143311425,0.5732256894984857,0.9743549919465497,1,
jet_plane,19,20,A_FIXED,jet_plane:20,1,2270.5,904.5,0,1.7528572350557534,-0.9877241822673568,-1.4480709327417571,0.9435920725756397,1,
jet_plane,20,21,A_FIXED,jet_plane:21,1,2273.5,968.5,0,1.9213605057364718,-1.6025682717054224,-1.0599061880784575,0.9382372059391565,1,
jet_plane,21,22,A_FIXED,jet_plane:22,1,2275.5,1033.5,0,2.3911457060431243,-2.3539027091383105,-0.42038056976957705,0.9350319887870266,1,
jet_plane,22,23,A_FIXED,jet_plane:23,1,2278.0,1099.5,0,2.491820980206597,-2.4201056698434513,0.5935152434346946,0.9305829789934579,1,
jet_plane,23,24,A_FIXED,jet_plane:24,1,2280.5,1166.5,0,1.7215518116905293,-1.5553278450847756,0.7380351852309559,0.9419557502173423,1,
large_launcher,0,1,A_FIXED,large_launcher:1,1,3524.5,411.5,0,0.0517765758786591,0.0008344710713572567,0.05176985095351938,0.9918820679013373,1,
large_launcher,1,2,A_FIXED,large_launcher:2,1,3535.0,468.5,0,0.8897531487234673,0.8755437039126264,0.15837893863226782,0.9766144034015414,1,
large_launcher,2,3,A_FIXED,large_launcher:3,1,3546.0,526.0,0,0.6750103389146288,0.5738811041746885,-0.3553863192539666,0.9853470119881154,1,
large_launcher,3,4,A_FIXED,large_launcher:4,1,3557.0,584.0,0,3.956144132354334,0.35145767817493834,-3.9405017315582427,0.9158783972650252,1,
large_launcher,4,5,A_FIXED,large_launcher:5,1,3568.0,643.0,0,0.684522667342703,-0.2200854986340346,0.6481771790158746,0.9810975381233751,1,
large_launcher,5,6,A_FIXED,large_launcher:6,1,3579.5,702.5,0,1.0836351907658819,1.0193478472556308,0.3676889894483111,0.9793786386101382,1,
large_launcher,6,7,A_FIXED,large_launcher:7,1,3591.0,763.5,0,4.86034192878829,0.13072217032822664,-4.85858368034576,0.9075415590638763,1,
large_launcher,7,8,A_FIXED,large_launcher:8,1,3602.5,825.0,0,1.171119013975591,-0.3130998851897857,1.1284893472201247,0.9663403654953362,1,
large_launcher,8,9,A_FIXED,large_launcher:9,1,3614.5,887.5,0,0.22437290335439192,0.15102183001908998,-0.1659385627796155,0.9888283663601988,1,
large_launcher,9,10,A_FIXED,large_launcher:10,1,3626.5,951.0,0,0.5029898752796549,-0.4127722032330894,-0.2874333363963615,0.981551078499986,1,
large_launcher,10,11,A_FIXED,large_launcher:11,1,3638.5,1015.0,0,1.4140733708224271,-0.3334098255113531,1.3742057292565732,0.9687056315843098,1,
large_launcher,11,12,A_FIXED,large_launcher:12,1,3651.0,1080.0,0,1.0163901276934262,-0.474894225702883,0.8986235953204869,0.9774155233777094,1,
large_launcher,12,13,A_FIXED,large_launcher:13,1,3663.5,1146.0,0,1.1627844586509195,-0.6850682037311344,0.9395473662975746,0.9704833749451482,1,
large_launcher,13,14,A_FIXED,large_launcher:14,1,3676.5,1213.0,0,1.3018354592389703,0.575721518001501,1.1676130765977177,0.9718464614988925,1,
large_launcher,14,15,A_FIXED,large_launcher:15,1,3689.0,1281.0,0,1.350288843203555,-0.6497143289197993,-1.1837023489358671,0.966487582394749,1,
large_launcher,15,16,A_FIXED,large_launcher:16,1,3702.0,1350.5,0,1.9477129942613924,-0.5231614844633441,1.8761364473803042,0.9606202320654436,1,
large_launcher,16,17,A_FIXED,large_launcher:17,1,3715.5,1420.0,0,1.29988634658824,-0.9862277146316956,0.8467936046870363,0.9729758466954018,1,
large_launcher,17,18,A_FIXED,large_launcher:18,1,3729.0,1491.0,0,0.42422934412371793,-0.13784919107365567,-0.4012083460447684,0.9867161747070576,1,
large_launcher,18,19,A_FIXED,large_launcher:19,1,3742.5,1563.0,0,6.979536601603308,-0.8174059696334552,-6.931506232697757,0.8736565585887266,1,
large_launcher,19,20,A_FIXED,large_launcher:20,1,3756.5,1636.5,1,15.49338861167352,5.353574319305153,14.539062304014351,0.764619507879574,1,
large_launcher,20,21,A_FIXED,large_launcher:21,1,3763.5,1710.5,1,6.682626640452972,3.4165233705098217,5.743245325985299,0.8753954307786839,1,
large_launcher,21,22,A_FIXED,large_launcher:22,1,3770.5,1786.5,1,4.770369419193377,4.760368736603596,0.30872947242278315,0.9699853946463048,1,
large_launcher,22,23,A_FIXED,large_launcher:23,1,3777.0,1863.0,1,4.2233884815318845,4.181000926640081,0.5968597133087314,0.9565467263159169,1,
large_launcher,23,24,A_FIXED,large_launcher:24,1,3784.0,1941.0,1,5.583444878952409,5.564136167869037,0.46394549433262,0.9622761129383067,1,
large_tower,6,7,A_FIXED,large_tower:7,1,3423.0,13.0,1,19.036012879535207,0.404984826710006,19.03170443339127,0.3691683569979716,0,
large_tower,7,8,A_FIXED,large_tower:8,1,3433.0,45.0,0,2.344468783366652,0.7223526897669217,-2.2304126227600136,0.9141576164474251,1,
large_tower,8,9,A_FIXED,large_tower:9,1,3443.0,99.0,0,1.7137254187011204,0.6635635382499459,-1.5800437466752442,0.9336462717925023,1,
large_tower,9,10,A_FIXED,large_tower:10,1,3453.5,154.0,0,1.8558434466894762,0.8614436336529252,-1.64379736119119,0.9256733830052614,1,
large_tower,10,11,A_FIXED,large_tower:11,1,3463.5,209.5,0,2.6627036428949267,0.7523994134626264,-2.554189854436629,0.9038398078729172,1,
large_tower,11,12,A_FIXED,large_tower:12,1,3474.0,266.0,0,1.4533515257263976,0.19168638062456012,1.4406550554571709,0.9513087125806983,1,
large_tower,12,13,A_FIXED,large_tower:13,1,3485.0,323.0,0,2.422058238301141,1.244008639106596,-2.0781743467646265,0.9022216840457905,1,
large_tower,13,14,A_FIXED,large_tower:14,1,3495.5,381.0,0,1.9472993466821054,-0.7172786008577532,-1.8103828750681714,0.9250751267776104,1,
