dataset,frame_index,class_name,track_primary_count,observation_top_count
hosted,115,jammer,0,0
hosted,115,spacecraft,1,1
hosted,116,hangar,0,0
hosted,116,helicopter,0,0
hosted,116,jet_plane,0,0
hosted,116,large_launcher,0,0
hosted,116,large_tower,0,0
hosted,116,medium_launcher,0,0
hosted,116,medium_plane,0,0
hosted,116,mine_roller,0,0
hosted,116,small_launcher,0,0
hosted,116,small_plane,0,0
hosted,116,small_tower,0,0
hosted,116,ta-ta,1,0
hosted,116,tank,0,0
hosted,116,condor,0,0
hosted,116,jammer,0,0
hosted,116,spacecraft,1,0
hosted,117,hangar,0,0
hosted,117,helicopter,0,0
hosted,117,jet_plane,0,0
hosted,117,large_launcher,0,0
hosted,117,large_tower,0,0
hosted,117,medium_launcher,0,0
hosted,117,medium_plane,0,0
hosted,117,mine_roller,0,0
hosted,117,small_launcher,0,0
hosted,117,small_plane,0,0
hosted,117,small_tower,0,0
hosted,117,ta-ta,0,0
hosted,117,tank,0,0
hosted,117,condor,0,0
hosted,117,jammer,0,0
hosted,117,spacecraft,1,0
hosted,118,hangar,0,0
hosted,118,helicopter,0,0
hosted,118,jet_plane,0,0
hosted,118,large_launcher,0,0
hosted,118,large_tower,0,0
hosted,118,medium_launcher,0,0
hosted,118,medium_plane,0,0
hosted,118,mine_roller,0,0
hosted,118,small_launcher,0,0
hosted,118,small_plane,0,0
hosted,118,small_tower,0,0
hosted,118,ta-ta,0,0
hosted,118,tank,0,0
hosted,118,condor,0,0
hosted,118,jammer,0,0
hosted,118,spacecraft,0,0
hosted,119,hangar,0,0
hosted,119,helicopter,0,0
hosted,119,jet_plane,0,0
hosted,119,large_launcher,0,0
hosted,119,large_tower,0,0
hosted,119,medium_launcher,0,0
hosted,119,medium_plane,0,0
hosted,119,mine_roller,0,0
hosted,119,small_launcher,0,0
hosted,119,small_plane,0,0
hosted,119,small_tower,0,0
hosted,119,ta-ta,0,0
hosted,119,tank,0,0
hosted,119,condor,0,0
hosted,119,jammer,0,0
hosted,119,spacecraft,0,0
hosted,120,hangar,0,0
hosted,120,helicopter,0,0
hosted,120,jet_plane,0,0
hosted,120,large_launcher,0,0
hosted,120,large_tower,0,0
hosted,120,medium_launcher,0,0
hosted,120,medium_plane,0,0
hosted,120,mine_roller,0,0
hosted,120,small_launcher,0,0
hosted,120,small_plane,0,0
hosted,120,small_tower,0,0
hosted,120,ta-ta,0,0
hosted,120,tank,0,0
hosted,120,condor,0,0
hosted,120,jammer,0,0
hosted,120,spacecraft,0,0
hosted,121,hangar,0,0
hosted,121,helicopter,0,0
hosted,121,jet_plane,0,0
hosted,121,large_launcher,0,0
hosted,121,large_tower,0,0
hosted,121,medium_launcher,0,0
hosted,121,medium_plane,0,0
hosted,121,mine_roller,0,0
hosted,121,small_launcher,0,0
hosted,121,small_plane,0,0
hosted,121,small_tower,0,0
hosted,121,ta-ta,0,0
hosted,121,tank,0,0
hosted,121,condor,0,0
hosted,121,jammer,0,0
hosted,121,spacecraft,0,0
hosted,122,hangar,0,0
hosted,122,helicopter,0,0
hosted,122,jet_plane,0,0
hosted,122,large_launcher,0,0
hosted,122,large_tower,0,0
hosted,122,medium_launcher,0,0
hosted,122,medium_plane,0,0
hosted,122,mine_roller,0,0
hosted,122,small_launcher,0,0
hosted,122,small_plane,0,0
hosted,122,small_tower,0,0
hosted,122,ta-ta,0,0
hosted,122,tank,0,0
hosted,122,condor,0,0
hosted,122,jammer,0,0
hosted,122,spacecraft,0,0
hosted,123,hangar,0,0
hosted,123,helicopter,0,0
hosted,123,jet_plane,0,0
hosted,123,large_launcher,0,0
hosted,123,large_tower,0,0
hosted,123,medium_launcher,0,0
hosted,123,medium_plane,0,0
hosted,123,mine_roller,0,0
hosted,123,small_launcher,0,0
hosted,123,small_plane,0,0
hosted,123,small_tower,0,0
hosted,123,ta-ta,0,0
hosted,123,tank,0,0
hosted,123,condor,0,0
hosted,123,jammer,0,0
hosted,123,spacecraft,0,0
hosted,124,hangar,0,0
hosted,124,helicopter,0,0
hosted,124,jet_plane,0,0
hosted,124,large_launcher,0,0
hosted,124,large_tower,0,0
hosted,124,medium_launcher,0,0
hosted,124,medium_plane,0,0
hosted,124,mine_roller,0,0
hosted,124,small_launcher,0,0
hosted,124,small_plane,0,0
hosted,124,small_tower,0,0
hosted,124,ta-ta,0,0
hosted,124,tank,0,0
hosted,124,condor,0,0
hosted,124,jammer,0,0
hosted,124,spacecraft,0,0
hosted,125,hangar,0,0
hosted,125,helicopter,0,0
hosted,125,jet_plane,0,0
hosted,125,large_launcher,0,0
hosted,125,large_tower,0,0
hosted,125,medium_launcher,0,0
hosted,125,medium_plane,0,0
hosted,125,mine_roller,0,0
hosted,125,small_launcher,0,0
hosted,125,small_plane,0,0
hosted,125,small_tower,0,0
hosted,125,ta-ta,0,0
hosted,125,tank,0,0
hosted,125,condor,0,0
hosted,125,jammer,0,0
hosted,125,spacecraft,0,0
hosted,126,hangar,0,0
hosted,126,helicopter,0,0
hosted,126,jet_plane,0,0
hosted,126,large_launcher,0,0
hosted,126,large_tower,0,0
hosted,126,medium_launcher,0,0
hosted,126,medium_plane,0,0
hosted,126,mine_roller,0,0
hosted,126,small_launcher,0,0
hosted,126,small_plane,0,0
hosted,126,small_tower,0,0
hosted,126,ta-ta,0,0
hosted,126,tank,0,0
hosted,126,condor,0,0
hosted,126,jammer,0,0
hosted,126,spacecraft,0,0
hosted,127,hangar,0,0
hosted,127,helicopter,0,0
hosted,127,jet_plane,0,0
hosted,127,large_launcher,0,0
hosted,127,large_tower,0,0
hosted,127,medium_launcher,0,0
hosted,127,medium_plane,0,0
hosted,127,mine_roller,0,0
hosted,127,small_launcher,0,0
hosted,127,small_plane,0,0
hosted,127,small_tower,0,0
hosted,127,ta-ta,0,0
hosted,127,tank,0,0
hosted,127,condor,0,0
hosted,127,jammer,0,0
hosted,127,spacecraft,0,0
hosted,128,hangar,0,0
hosted,128,helicopter,0,0
hosted,128,jet_plane,0,0
hosted,128,large_launcher,0,0
hosted,128,large_tower,0,0
hosted,128,medium_launcher,0,0
hosted,128,medium_plane,0,0
hosted,128,mine_roller,0,0
hosted,128,small_launcher,0,0
hosted,128,small_plane,0,0
hosted,128,small_tower,0,0
hosted,128,ta-ta,0,0
hosted,128,tank,0,0
hosted,128,condor,0,0
hosted,128,jammer,0,0
hosted,128,spacecraft,0,0
hosted,129,hangar,0,0
hosted,129,helicopter,0,0
hosted,129,jet_plane,0,0
hosted,129,large_launcher,0,0
hosted,129,large_tower,0,0
hosted,129,medium_launcher,0,0
hosted,129,medium_plane,0,0
hosted,129,mine_roller,0,0
hosted,129,small_launcher,0,0
hosted,129,small_plane,0,0
hosted,129,small_tower,0,0
hosted,129,ta-ta,0,0
hosted,129,tank,0,0
hosted,129,condor,0,0
hosted,129,jammer,0,0
hosted,129,spacecraft,0,0
hosted,130,hangar,0,0
hosted,130,helicopter,0,0
hosted,130,jet_plane,0,0
hosted,130,large_launcher,0,0
hosted,130,large_tower,0,0
hosted,130,medium_launcher,0,0
hosted,130,medium_plane,0,0
hosted,130,mine_roller,0,0
hosted,130,small_launcher,0,0
hosted,130,small_plane,0,0
hosted,130,small_tower,0,0
hosted,130,ta-ta,0,0
hosted,130,tank,0,0
hosted,130,condor,0,0
hosted,130,jammer,0,0
hosted,130,spacecraft,0,0
hosted,131,hangar,0,0
hosted,131,helicopter,0,0
hosted,131,jet_plane,0,0
hosted,131,large_launcher,0,0
hosted,131,large_tower,0,0
hosted,131,medium_launcher,0,0
hosted,131,medium_plane,0,0
hosted,131,mine_roller,0,0
hosted,131,small_launcher,0,0
hosted,131,small_plane,0,0
hosted,131,small_tower,0,0
hosted,131,ta-ta,0,0
hosted,131,tank,0,0
hosted,131,condor,0,0
hosted,131,jammer,0,0
hosted,131,spacecraft,0,0
hosted,132,hangar,0,0
hosted,132,helicopter,0,0
hosted,132,jet_plane,0,0
hosted,132,large_launcher,0,0
hosted,132,large_tower,0,0
hosted,132,medium_launcher,0,0
hosted,132,medium_plane,0,0
hosted,132,mine_roller,0,0
hosted,132,small_launcher,0,0
hosted,132,small_plane,0,0
hosted,132,small_tower,0,0
hosted,132,ta-ta,0,0
hosted,132,tank,0,0
hosted,132,condor,0,0
hosted,132,jammer,0,0
hosted,132,spacecraft,0,0
hosted,133,hangar,0,0
hosted,133,helicopter,0,0
hosted,133,jet_plane,0,0
hosted,133,large_launcher,0,0
hosted,133,large_tower,0,0
hosted,133,medium_launcher,0,0
hosted,133,medium_plane,0,0
hosted,133,mine_roller,0,0
hosted,133,small_launcher,0,0
hosted,133,small_plane,0,0
hosted,133,small_tower,0,0
hosted,133,ta-ta,0,0
hosted,133,tank,0,0
hosted,133,condor,0,0
hosted,133,jammer,0,0
hosted,133,spacecraft,0,0
hosted,134,hangar,0,0
hosted,134,helicopter,0,0
hosted,134,jet_plane,0,0
hosted,134,large_launcher,0,0
hosted,134,large_tower,0,0
hosted,134,medium_launcher,0,0
hosted,134,medium_plane,0,0
hosted,134,mine_roller,0,0
hosted,134,small_launcher,0,0
hosted,134,small_plane,0,0
hosted,134,small_tower,0,0
hosted,134,ta-ta,0,0
hosted,134,tank,0,0
hosted,134,condor,0,0
hosted,134,jammer,0,0
hosted,134,spacecraft,0,0
hosted,135,hangar,0,0
hosted,135,helicopter,0,0
hosted,135,jet_plane,0,0
hosted,135,large_launcher,0,0
hosted,135,large_tower,0,0
hosted,135,medium_launcher,0,0
hosted,135,medium_plane,0,0
hosted,135,mine_roller,0,0
hosted,135,small_launcher,0,0
hosted,135,small_plane,0,0
hosted,135,small_tower,0,0
hosted,135,ta-ta,0,0
hosted,135,tank,0,0
hosted,135,condor,0,0
hosted,135,jammer,0,0
hosted,135,spacecraft,0,0
hosted,136,hangar,0,0
hosted,136,helicopter,0,0
hosted,136,jet_plane,0,0
hosted,136,large_launcher,0,0
hosted,136,large_tower,0,0
hosted,136,medium_launcher,0,0
hosted,136,medium_plane,0,0
hosted,136,mine_roller,0,0
hosted,136,small_launcher,0,0
hosted,136,small_plane,0,0
hosted,136,small_tower,0,0
hosted,136,ta-ta,0,0
hosted,136,tank,0,0
hosted,136,condor,0,0
hosted,136,jammer,0,0
hosted,136,spacecraft,0,0
hosted,137,hangar,0,0
hosted,137,helicopter,0,0
hosted,137,jet_plane,0,0
hosted,137,large_launcher,0,0
hosted,137,large_tower,0,0
hosted,137,medium_launcher,0,0
hosted,137,medium_plane,0,0
hosted,137,mine_roller,0,0
hosted,137,small_launcher,0,0
hosted,137,small_plane,0,0
hosted,137,small_tower,0,0
hosted,137,ta-ta,0,0
hosted,137,tank,0,0
hosted,137,condor,0,0
hosted,137,jammer,0,0
hosted,137,spacecraft,0,0
hosted,138,hangar,0,0
hosted,138,helicopter,0,0
hosted,138,jet_plane,0,0
hosted,138,large_launcher,0,0
hosted,138,large_tower,0,0
hosted,138,medium_launcher,0,0
hosted,138,medium_plane,0,0
hosted,138,mine_roller,0,0
hosted,138,small_launcher,0,0
hosted,138,small_plane,0,0
hosted,138,small_tower,0,0
hosted,138,ta-ta,0,0
hosted,138,tank,0,0
hosted,138,condor,0,0
hosted,138,jammer,0,0
hosted,138,spacecraft,0,0
hosted,139,hangar,0,0
hosted,139,helicopter,0,0
hosted,139,jet_plane,0,0
hosted,139,large_launcher,0,0
hosted,139,large_tower,0,0
hosted,139,medium_launcher,0,0
hosted,139,medium_plane,0,0
hosted,139,mine_roller,0,0
hosted,139,small_launcher,0,0
hosted,139,small_plane,0,0
hosted,139,small_tower,0,0
hosted,139,ta-ta,0,0
hosted,139,tank,0,0
hosted,139,condor,0,0
hosted,139,jammer,0,0
hosted,139,spacecraft,0,0
hosted,140,hangar,0,0
hosted,140,helicopter,0,0
hosted,140,jet_plane,0,0
hosted,140,large_launcher,0,0
hosted,140,large_tower,0,0
hosted,140,medium_launcher,0,0
hosted,140,medium_plane,0,0
hosted,140,mine_roller,0,0
hosted,140,small_launcher,0,0
hosted,140,small_plane,0,0
hosted,140,small_tower,0,0
hosted,140,ta-ta,0,0
hosted,140,tank,0,0
hosted,140,condor,0,0
hosted,140,jammer,0,0
hosted,140,spacecraft,0,0
hosted,141,hangar,0,0
hosted,141,helicopter,0,0
hosted,141,jet_plane,0,0
hosted,141,large_launcher,0,0
hosted,141,large_tower,0,0
hosted,141,medium_launcher,0,0
hosted,141,medium_plane,0,0
hosted,141,mine_roller,0,0
hosted,141,small_launcher,0,0
hosted,141,small_plane,0,0
hosted,141,small_tower,0,0
hosted,141,ta-ta,0,0
hosted,141,tank,0,0
hosted,141,condor,0,0
hosted,141,jammer,0,0
hosted,141,spacecraft,0,0
hosted,142,hangar,0,0
hosted,142,helicopter,0,0
hosted,142,jet_plane,0,0
hosted,142,large_launcher,0,0
hosted,142,large_tower,0,0
hosted,142,medium_launcher,0,0
hosted,142,medium_plane,0,0
hosted,142,mine_roller,0,0
hosted,142,small_launcher,0,0
hosted,142,small_plane,0,0
hosted,142,small_tower,0,0
hosted,142,ta-ta,0,0
hosted,142,tank,0,0
hosted,142,condor,0,0
hosted,142,jammer,0,0
hosted,142,spacecraft,0,0
hosted,143,hangar,0,0
hosted,143,helicopter,0,0
hosted,143,jet_plane,0,0
hosted,143,large_launcher,0,0
hosted,143,large_tower,0,0
hosted,143,medium_launcher,0,0
hosted,143,medium_plane,0,0
hosted,143,mine_roller,0,0
hosted,143,small_launcher,0,0
hosted,143,small_plane,0,0
hosted,143,small_tower,0,0
hosted,143,ta-ta,0,0
hosted,143,tank,0,0
hosted,143,condor,0,0
hosted,143,jammer,0,0
hosted,143,spacecraft,0,0
hosted,144,hangar,0,0
hosted,144,helicopter,0,0
hosted,144,jet_plane,0,0
hosted,144,large_launcher,0,0
hosted,144,large_tower,0,0
hosted,144,medium_launcher,0,0
hosted,144,medium_plane,0,0
hosted,144,mine_roller,0,0
hosted,144,small_launcher,0,0
hosted,144,small_plane,0,0
hosted,144,small_tower,0,0
hosted,144,ta-ta,0,0
hosted,144,tank,0,0
hosted,144,condor,0,0
hosted,144,jammer,0,0
hosted,144,spacecraft,0,0
hosted,145,hangar,0,0
hosted,145,helicopter,0,0
hosted,145,jet_plane,0,0
hosted,145,large_launcher,0,0
hosted,145,large_tower,0,0
hosted,145,medium_launcher,0,0
hosted,145,medium_plane,0,0
hosted,145,mine_roller,0,0
hosted,145,small_launcher,0,0
hosted,145,small_plane,0,0
hosted,145,small_tower,0,0
hosted,145,ta-ta,0,0
hosted,145,tank,0,0
hosted,145,condor,0,0
hosted,145,jammer,1,1
hosted,145,spacecraft,0,0
hosted,146,hangar,0,0
hosted,146,helicopter,0,0
hosted,146,jet_plane,0,0
hosted,146,large_launcher,0,0
hosted,146,large_tower,0,0
hosted,146,medium_launcher,0,0
hosted,146,medium_plane,0,0
hosted,146,mine_roller,0,0
hosted,146,small_launcher,0,0
hosted,146,small_plane,0,0
hosted,146,small_tower,0,0
hosted,146,ta-ta,0,0
hosted,146,tank,0,0
hosted,146,condor,0,0
hosted,146,jammer,1,0
hosted,146,spacecraft,0,1
hosted,147,hangar,0,0
hosted,147,helicopter,0,0
hosted,147,jet_plane,0,0
hosted,147,large_launcher,0,0
hosted,147,large_tower,0,0
hosted,147,medium_launcher,0,0
hosted,147,medium_plane,0,0
hosted,147,mine_roller,0,0
hosted,147,small_launcher,0,0
hosted,147,small_plane,0,0
hosted,147,small_tower,0,0
hosted,147,ta-ta,0,0
hosted,147,tank,0,0
hosted,147,condor,0,0
hosted,147,jammer,1,0
hosted,147,spacecraft,0,0
hosted,148,hangar,0,0
hosted,148,helicopter,0,0
hosted,148,jet_plane,0,0
hosted,148,large_launcher,0,0
hosted,148,large_tower,0,0
hosted,148,medium_launcher,0,0
hosted,148,medium_plane,0,0
hosted,148,mine_roller,0,0
hosted,148,small_launcher,0,0
hosted,148,small_plane,0,0
hosted,148,small_tower,0,0
hosted,148,ta-ta,0,0
hosted,148,tank,0,0
hosted,148,condor,0,0
hosted,148,jammer,1,0
hosted,148,spacecraft,0,0
hosted,149,hangar,0,0
hosted,149,helicopter,0,0
hosted,149,jet_plane,0,0
hosted,149,large_launcher,0,0
hosted,149,large_tower,0,0
hosted,149,medium_launcher,0,0
hosted,149,medium_plane,0,0
hosted,149,mine_roller,0,0
hosted,149,small_launcher,0,0
hosted,149,small_plane,0,0
hosted,149,small_tower,0,0
hosted,149,ta-ta,0,0
hosted,149,tank,0,0
hosted,149,condor,0,0
hosted,149,jammer,0,0
hosted,149,spacecraft,0,0
hosted,150,hangar,0,0
hosted,150,helicopter,0,0
hosted,150,jet_plane,0,0
hosted,150,large_launcher,0,0
hosted,150,large_tower,0,0
hosted,150,medium_launcher,0,0
hosted,150,medium_plane,0,0
hosted,150,mine_roller,0,0
hosted,150,small_launcher,0,0
hosted,150,small_plane,0,0
hosted,150,small_tower,0,0
hosted,150,ta-ta,0,0
hosted,150,tank,0,0
hosted,150,condor,0,0
hosted,150,jammer,0,0
hosted,150,spacecraft,0,0
hosted,151,hangar,0,0
hosted,151,helicopter,0,0
hosted,151,jet_plane,0,0
hosted,151,large_launcher,0,0
hosted,151,large_tower,0,0
hosted,151,medium_launcher,0,0
hosted,151,medium_plane,0,0
hosted,151,mine_roller,0,0
hosted,151,small_launcher,0,0
hosted,151,small_plane,0,0
hosted,151,small_tower,0,0
hosted,151,ta-ta,0,0
hosted,151,tank,0,0
hosted,151,condor,0,0
hosted,151,jammer,0,0
hosted,151,spacecraft,0,0
hosted,152,hangar,0,0
hosted,152,helicopter,0,0
hosted,152,jet_plane,0,0
hosted,152,large_launcher,0,0
hosted,152,large_tower,0,0
hosted,152,medium_launcher,0,0
hosted,152,medium_plane,0,0
hosted,152,mine_roller,0,0
hosted,152,small_launcher,0,0
hosted,152,small_plane,0,0
hosted,152,small_tower,0,0
hosted,152,ta-ta,0,0
hosted,152,tank,0,0
hosted,152,condor,0,0
hosted,152,jammer,0,0
hosted,152,spacecraft,0,0
hosted,153,hangar,0,0
hosted,153,helicopter,0,0
hosted,153,jet_plane,0,0
hosted,153,large_launcher,0,0
hosted,153,large_tower,0,0
hosted,153,medium_launcher,0,0
hosted,153,medium_plane,0,0
hosted,153,mine_roller,0,0
hosted,153,small_launcher,0,0
hosted,153,small_plane,0,0
hosted,153,small_tower,0,0
hosted,153,ta-ta,0,0
hosted,153,tank,0,0
hosted,153,condor,0,0
hosted,153,jammer,0,0
hosted,153,spacecraft,0,0
hosted,154,hangar,0,0
hosted,154,helicopter,0,0
hosted,154,jet_plane,0,0
hosted,154,large_launcher,0,0
hosted,154,large_tower,0,0
hosted,154,medium_launcher,0,0
hosted,154,medium_plane,0,0
hosted,154,mine_roller,0,0
hosted,154,small_launcher,0,0
hosted,154,small_plane,0,0
hosted,154,small_tower,0,0
hosted,154,ta-ta,0,0
hosted,154,tank,0,0
hosted,154,condor,0,0
hosted,154,jammer,0,0
hosted,154,spacecraft,0,0
hosted,155,hangar,0,0
hosted,155,helicopter,0,0
hosted,155,jet_plane,0,0
hosted,155,large_launcher,0,0
hosted,155,large_tower,0,0
hosted,155,medium_launcher,0,0
hosted,155,medium_plane,0,0
hosted,155,mine_roller,0,0
hosted,155,small_launcher,0,0
hosted,155,small_plane,0,0
hosted,155,small_tower,0,0
hosted,155,ta-ta,0,0
hosted,155,tank,0,0
hosted,155,condor,0,0
hosted,155,jammer,0,0
hosted,155,spacecraft,0,0
hosted,156,hangar,0,0
hosted,156,helicopter,0,0
hosted,156,jet_plane,0,0
hosted,156,large_launcher,0,0
hosted,156,large_tower,0,0
hosted,156,medium_launcher,0,0
hosted,156,medium_plane,0,0
hosted,156,mine_roller,0,0
hosted,156,small_launcher,0,0
hosted,156,small_plane,0,0
hosted,156,small_tower,0,0
hosted,156,ta-ta,0,0
hosted,156,tank,0,0
hosted,156,condor,0,0
hosted,156,jammer,0,0
hosted,156,spacecraft,0,0
hosted,157,hangar,0,0
hosted,157,helicopter,0,0
hosted,157,jet_plane,0,0
hosted,157,large_launcher,0,0
hosted,157,large_tower,0,0
hosted,157,medium_launcher,0,0
hosted,157,medium_plane,0,0
hosted,157,mine_roller,0,0
hosted,157,small_launcher,0,0
hosted,157,small_plane,0,0
hosted,157,small_tower,0,0
hosted,157,ta-ta,0,0
hosted,157,tank,0,0
hosted,157,condor,0,0
hosted,157,jammer,0,0
hosted,157,spacecraft,0,0
hosted,158,hangar,0,0
hosted,158,helicopter,0,0
hosted,158,jet_plane,0,0
hosted,158,large_launcher,0,0
hosted,158,large_tower,0,0
hosted,158,medium_launcher,0,0
hosted,158,medium_plane,0,0
hosted,158,mine_roller,0,0
hosted,158,small_launcher,0,0
hosted,158,small_plane,0,0
hosted,158,small_tower,0,0
hosted,158,ta-ta,0,0
hosted,158,tank,0,0
hosted,158,condor,0,0
hosted,158,jammer,0,0
hosted,158,spacecraft,0,0
hosted,159,hangar,0,0
hosted,159,helicopter,0,0
hosted,159,jet_plane,0,0
hosted,159,large_launcher,0,0
hosted,159,large_tower,0,0
hosted,159,medium_launcher,0,0
hosted,159,medium_plane,0,0
hosted,159,mine_roller,0,0
hosted,159,small_launcher,0,0
hosted,159,small_plane,0,0
hosted,159,small_tower,0,0
hosted,159,ta-ta,0,0
hosted,159,tank,0,0
hosted,159,condor,0,0
hosted,159,jammer,0,0
hosted,159,spacecraft,1,1
hosted,160,hangar,0,0
hosted,160,helicopter,0,0
hosted,160,jet_plane,0,0
hosted,160,large_launcher,0,0
hosted,160,large_tower,0,0
hosted,160,medium_launcher,0,0
hosted,160,medium_plane,0,0
hosted,160,mine_roller,0,0
hosted,160,small_launcher,0,0
hosted,160,small_plane,0,0
hosted,160,small_tower,0,0
hosted,160,ta-ta,0,0
hosted,160,tank,0,0
hosted,160,condor,0,0
hosted,160,jammer,0,0
hosted,160,spacecraft,1,1
hosted,161,hangar,0,0
hosted,161,helicopter,0,0
hosted,161,jet_plane,0,0
hosted,161,large_launcher,0,0
hosted,161,large_tower,0,0
hosted,161,medium_launcher,0,0
hosted,161,medium_plane,0,0
hosted,161,mine_roller,0,0
hosted,161,small_launcher,0,0
hosted,161,small_plane,0,0
hosted,161,small_tower,0,0
hosted,161,ta-ta,1,1
hosted,161,tank,0,0
hosted,161,condor,0,0
hosted,161,jammer,0,0
hosted,161,spacecraft,0,0
hosted,162,hangar,0,0
hosted,162,helicopter,0,0
hosted,162,jet_plane,0,0
hosted,162,large_launcher,0,0
hosted,162,large_tower,0,0
hosted,162,medium_launcher,0,0
hosted,162,medium_plane,0,0
hosted,162,mine_roller,0,0
hosted,162,small_launcher,0,0
hosted,162,small_plane,0,0
hosted,162,small_tower,0,0
hosted,162,ta-ta,1,0
hosted,162,tank,0,0
hosted,162,condor,0,0
hosted,162,jammer,0,0
hosted,162,spacecraft,0,0
hosted,163,hangar,0,0
hosted,163,helicopter,0,0
hosted,163,jet_plane,0,0
hosted,163,large_launcher,0,0
hosted,163,large_tower,0,0
hosted,163,medium_launcher,0,0
hosted,163,medium_plane,0,0
hosted,163,mine_roller,0,0
hosted,163,small_launcher,0,0
hosted,163,small_plane,0,0
hosted,163,small_tower,0,0
hosted,163,ta-ta,1,0
hosted,163,tank,0,0
hosted,163,condor,0,0
hosted,163,jammer,0,0
hosted,163,spacecraft,0,0
hosted,164,hangar,0,0
hosted,164,helicopter,0,0
hosted,164,jet_plane,0,0
hosted,164,large_launcher,0,0
hosted,164,large_tower,0,0
hosted,164,medium_launcher,0,0
hosted,164,medium_plane,0,0
hosted,164,mine_roller,0,0
hosted,164,small_launcher,0,0
hosted,164,small_plane,0,0
hosted,164,small_tower,0,0
hosted,164,ta-ta,0,0
hosted,164,tank,0,0
hosted,164,condor,0,0
hosted,164,jammer,0,0
hosted,164,spacecraft,0,0
hosted,165,hangar,0,0
hosted,165,helicopter,0,0
hosted,165,jet_plane,0,0
hosted,165,large_launcher,0,0
hosted,165,large_tower,0,0
hosted,165,medium_launcher,0,0
hosted,165,medium_plane,0,0
hosted,165,mine_roller,0,0
hosted,165,small_launcher,0,0
hosted,165,small_plane,0,0
hosted,165,small_tower,0,0
hosted,165,ta-ta,0,0
hosted,165,tank,0,0
hosted,165,condor,0,0
hosted,165,jammer,0,0
hosted,165,spacecraft,0,0
hosted,166,hangar,0,0
hosted,166,helicopter,0,0
hosted,166,jet_plane,0,0
hosted,166,large_launcher,0,0
hosted,166,large_tower,0,0
hosted,166,medium_launcher,0,0
hosted,166,medium_plane,0,0
hosted,166,mine_roller,0,0
hosted,166,small_launcher,0,0
hosted,166,small_plane,0,0
hosted,166,small_tower,0,0
hosted,166,ta-ta,0,0
hosted,166,tank,0,0
hosted,166,condor,0,0
hosted,166,jammer,0,0
hosted,166,spacecraft,0,0
hosted,167,hangar,0,0
hosted,167,helicopter,0,0
hosted,167,jet_plane,0,0
hosted,167,large_launcher,0,0
hosted,167,large_tower,0,0
hosted,167,medium_launcher,0,0
hosted,167,medium_plane,0,0
hosted,167,mine_roller,0,0
hosted,167,small_launcher,0,0
hosted,167,small_plane,0,0
hosted,167,small_tower,0,0
hosted,167,ta-ta,0,0
hosted,167,tank,0,0
hosted,167,condor,0,0
hosted,167,jammer,0,0
hosted,167,spacecraft,0,0
hosted,168,hangar,0,0
hosted,168,helicopter,0,0
hosted,168,jet_plane,0,0
hosted,168,large_launcher,0,0
hosted,168,large_tower,0,0
hosted,168,medium_launcher,0,0
hosted,168,medium_plane,0,0
hosted,168,mine_roller,0,0
hosted,168,small_launcher,0,0
hosted,168,small_plane,0,0
hosted,168,small_tower,0,0
hosted,168,ta-ta,0,0
hosted,168,tank,0,0
hosted,168,condor,0,0
hosted,168,jammer,0,0
hosted,168,spacecraft,1,1
hosted,169,hangar,0,0
hosted,169,helicopter,0,0
hosted,169,jet_plane,0,0
hosted,169,large_launcher,0,0
hosted,169,large_tower,0,0
hosted,169,medium_launcher,0,0
hosted,169,medium_plane,0,0
hosted,169,mine_roller,0,0
hosted,169,small_launcher,0,0
hosted,169,small_plane,0,0
hosted,169,small_tower,0,0
hosted,169,ta-ta,0,0
hosted,169,tank,0,0
hosted,169,condor,0,0
hosted,169,jammer,0,0
hosted,169,spacecraft,1,0
hosted,170,hangar,0,0
hosted,170,helicopter,0,0
hosted,170,jet_plane,0,0
hosted,170,large_launcher,0,0
hosted,170,large_tower,0,0
hosted,170,medium_launcher,0,0
hosted,170,medium_plane,0,0
hosted,170,mine_roller,0,0
hosted,170,small_launcher,0,0
hosted,170,small_plane,0,0
hosted,170,small_tower,0,0
hosted,170,ta-ta,0,0
hosted,170,tank,0,0
hosted,170,condor,0,0
hosted,170,jammer,0,0
hosted,170,spacecraft,1,0
hosted,171,hangar,0,0
hosted,171,helicopter,0,0
hosted,171,jet_plane,0,0
hosted,171,large_launcher,0,0
hosted,171,large_tower,0,0
hosted,171,medium_launcher,0,0
hosted,171,medium_plane,0,0
hosted,171,mine_roller,0,0
hosted,171,small_launcher,0,0
hosted,171,small_plane,0,0
hosted,171,small_tower,0,0
hosted,171,ta-ta,0,0
hosted,171,tank,0,0
hosted,171,condor,0,0
hosted,171,jammer,0,0
hosted,171,spacecraft,0,0
hosted,172,hangar,0,0
hosted,172,helicopter,0,0
hosted,172,jet_plane,0,0
hosted,172,large_launcher,0,0
hosted,172,large_tower,0,0
hosted,172,medium_launcher,0,0
hosted,172,medium_plane,0,0
hosted,172,mine_roller,0,0
hosted,172,small_launcher,0,0
hosted,172,small_plane,0,0
hosted,172,small_tower,0,0
hosted,172,ta-ta,0,0
hosted,172,tank,0,0
hosted,172,condor,0,0
hosted,172,jammer,0,0
hosted,172,spacecraft,0,0
hosted,173,hangar,0,0
hosted,173,helicopter,0,0
hosted,173,jet_plane,0,0
hosted,173,large_launcher,0,0
hosted,173,large_tower,0,0
