dataset,frame_index,track_id,object_id,identity_confidence,runner_up,runner_up_confidence,posterior_gap,hits,age,confirmed,last_observed_frame,last_observed_level,geometry_confidence,propagation_model,short_side_px_source,width_px_source,height_px_source
helsinki,5,5,condor,0.93,large_launcher,0.0313,0.8987,6,0,True,5,0,0.9807,observed,164.2,175.0,164.20000000000005
helsinki,5,7,helicopter,0.1693,large_launcher,0.1476,0.021699999999999997,5,0,True,5,0,0.871,observed,119.4,327.1999999999998,119.39999999999998
helsinki,5,8,small_tower,0.2084,medium_launcher,0.0885,0.1199,4,0,True,5,0,0.898,observed,31.3,45.30000000000018,31.299999999999955
helsinki,5,10,spacecraft,0.1757,large_launcher,0.0949,0.0808,4,0,True,5,0,0.8641,observed,43.8,43.90000000000009,71.10000000000002
helsinki,5,11,jet_plane,0.2508,large_launcher,0.0869,0.16390000000000002,2,0,True,5,0,0.9676,observed,62.9,62.90000000000009,74.10000000000001
helsinki,5,9,helicopter,0.1222,large_launcher,0.1152,0.007000000000000006,4,1,True,4,0,0.8469,gmc,104.8,129.19999999999982,104.79999999999995
helsinki,5,14,jet_plane,0.1331,small_tower,0.0806,0.05249999999999999,1,0,False,5,0,1.0,observed,59.3,59.30000000000018,94.50000000000001
helsinki,5,12,helicopter,0.081,large_tower,0.0804,0.0006000000000000033,1,1,False,4,0,1.0,gmc,87.9,102.40000000000009,87.89999999999986
helsinki,5,13,tank,0.2357,small_launcher,0.075,0.1607,1,1,False,4,0,1.0,gmc,44.2,48.19999999999993,44.20000000000002
helsinki,6,1,large_launcher,0.661,large_tower,0.0803,0.5807,7,0,True,6,0,0.9434,observed,116.5,151.4000000000001,116.5
helsinki,6,2,helicopter,0.7099,large_launcher,0.1369,0.573,7,0,True,6,0,0.915,observed,99.4,112.5,99.40000000000009
helsinki,6,3,small_tower,0.9027,spacecraft,0.0222,0.8805,7,0,True,6,0,0.925,observed,62.4,62.40000000000009,62.899999999999864
helsinki,6,4,spacecraft,0.7613,large_tower,0.0351,0.7262,7,0,True,6,0,0.9612,observed,45.4,45.40000000000009,47.200000000000045
helsinki,6,5,condor,0.93,large_launcher,0.0332,0.8968,7,0,True,6,0,1.0,observed,172.2,179.4000000000001,172.20000000000005
helsinki,6,7,helicopter,0.1812,large_launcher,0.1507,0.0305,6,0,True,6,0,0.8358,observed,129.1,330.3000000000002,129.10000000000002
helsinki,6,9,helicopter,0.2278,large_launcher,0.1328,0.095,5,0,True,6,0,0.9214,observed,72.5,85.89999999999964,72.40000000000009
helsinki,6,10,spacecraft,0.2386,large_launcher,0.0959,0.1427,5,0,True,6,0,0.9184,observed,43.0,42.90000000000009,56.19999999999993
helsinki,6,11,jet_plane,0.388,large_launcher,0.0916,0.2964,3,0,True,6,0,0.946,observed,70.1,70.09999999999991,80.19999999999999
helsinki,6,12,large_tower,0.0969,large_launcher,0.0901,0.0068000000000000005,2,0,True,6,0,0.8446,observed,83.3,102.0,83.29999999999995
helsinki,6,14,jet_plane,0.2027,large_tower,0.0952,0.10749999999999998,2,0,True,6,0,0.8969,observed,90.3,90.19999999999982,117.5
helsinki,6,8,small_tower,0.2084,medium_launcher,0.0885,0.1199,4,1,True,5,0,0.8966,gmc,31.7,45.59999999999991,31.59999999999991
helsinki,6,15,spacecraft,0.0705,large_launcher,0.0703,0.00019999999999999185,1,0,False,6,0,1.0,observed,113.5,125.0,113.60000000000002
helsinki,6,16,small_tower,0.0836,condor,0.0787,0.004899999999999988,1,0,False,6,0,1.0,observed,36.2,51.59999999999991,36.19999999999982
helsinki,6,13,tank,0.2357,small_launcher,0.075,0.1607,1,2,False,4,0,0.9985,gmc,44.8,48.5,44.69999999999999
helsinki,7,1,large_launcher,0.7121,large_tower,0.0716,0.6405,8,0,True,7,0,0.9422,observed,119.8,155.69999999999982,119.79999999999995
helsinki,7,2,helicopter,0.7151,large_launcher,0.1412,0.5739,8,0,True,7,0,0.9039,observed,101.0,113.0,101.0
helsinki,7,3,small_tower,0.8879,spacecraft,0.0221,0.8658,8,0,True,7,0,0.9269,observed,62.6,62.59999999999991,65.20000000000005
helsinki,7,4,spacecraft,0.8256,large_tower,0.0276,0.798,8,0,True,7,0,0.9773,observed,43.8,43.80000000000018,48.5
helsinki,7,5,condor,0.93,large_launcher,0.0358,0.8942000000000001,8,0,True,7,0,1.0,observed,173.9,182.19999999999982,173.89999999999986
helsinki,7,11,jet_plane,0.4664,large_launcher,0.0897,0.3767,4,0,True,7,0,0.9248,observed,69.0,69.0,76.6
helsinki,7,14,jet_plane,0.2769,large_tower,0.1108,0.16609999999999997,3,0,True,7,0,0.897,observed,120.3,120.30000000000018,123.4
helsinki,7,15,large_launcher,0.0739,spacecraft,0.0737,0.00019999999999999185,2,0,True,7,0,0.8329,observed,100.2,106.19999999999982,100.10000000000002
helsinki,7,7,helicopter,0.1812,large_launcher,0.1507,0.0305,6,1,True,6,0,0.8346,gmc,130.8,319.0999999999999,130.80000000000007
helsinki,7,9,helicopter,0.2278,large_launcher,0.1328,0.095,5,1,True,6,0,0.9201,gmc,73.4,86.5,73.40000000000009
helsinki,7,10,spacecraft,0.2386,large_launcher,0.0959,0.1427,5,1,True,6,0,0.917,gmc,43.3,43.299999999999955,56.90000000000009
helsinki,7,12,large_tower,0.0969,large_launcher,0.0901,0.0068000000000000005,2,1,True,6,0,0.8433,gmc,84.3,102.70000000000027,84.29999999999995
helsinki,7,8,small_tower,0.2084,medium_launcher,0.0885,0.1199,4,2,True,5,0,0.8953,gmc,32.1,46.0,32.09999999999991
helsinki,7,16,small_tower,0.0836,condor,0.0787,0.004899999999999988,1,1,False,6,0,0.9985,gmc,36.6,52.0,36.600000000000136
helsinki,8,1,large_launcher,0.7167,large_tower,0.0642,0.6525,9,0,True,8,0,0.9112,observed,118.9,148.20000000000027,118.89999999999998
helsinki,8,2,helicopter,0.7943,large_launcher,0.1089,0.6854,9,0,True,8,0,0.9566,observed,95.5,110.5,95.5
helsinki,8,3,small_tower,0.93,jet_plane,0.0148,0.9152,9,0,True,8,0,0.9982,observed,58.1,58.09999999999991,66.20000000000005
helsinki,8,4,spacecraft,0.8387,large_tower,0.027,0.8117,9,0,True,8,0,0.9545,observed,46.0,46.0,48.5
helsinki,8,5,condor,0.93,large_launcher,0.0379,0.8921,9,0,True,8,0,0.9843,observed,176.1,189.9000000000001,176.0999999999999
helsinki,8,9,helicopter,0.2938,large_launcher,0.1586,0.13520000000000001,6,0,True,8,0,0.8856,observed,75.7,101.40000000000009,75.59999999999991
helsinki,8,11,jet_plane,0.5935,large_launcher,0.0839,0.5096,5,0,True,8,0,0.95,observed,64.3,64.20000000000027,74.39999999999998
helsinki,8,14,jet_plane,0.2785,large_tower,0.125,0.15350000000000003,4,0,True,8,0,0.8439,observed,95.1,95.09999999999991,116.39999999999998
helsinki,8,12,large_launcher,0.1141,large_tower,0.1135,0.0005999999999999894,3,0,True,8,0,0.843,observed,104.9,115.60000000000036,104.90000000000009
helsinki,8,15,helicopter,0.0923,large_launcher,0.0881,0.004199999999999995,3,0,True,8,0,0.869,observed,99.0,99.0,108.79999999999995
helsinki,8,7,helicopter,0.1812,large_launcher,0.1507,0.0305,6,2,True,6,0,0.8333,gmc,132.5,307.5999999999999,132.5
helsinki,8,10,spacecraft,0.2386,large_launcher,0.0959,0.1427,5,2,True,6,0,0.9156,gmc,43.6,43.59999999999991,57.59999999999991
helsinki,8,8,small_tower,0.2084,medium_launcher,0.0885,0.1199,4,3,True,5,0,0.8939,gmc,32.5,46.19999999999982,32.5
helsinki,8,16,small_tower,0.0836,condor,0.0787,0.004899999999999988,1,2,False,6,0,0.997,gmc,37.1,52.30000000000018,37.100000000000136
helsinki,9,1,large_launcher,0.7682,large_tower,0.0604,0.7078,10,0,True,9,0,0.9458,observed,121.9,155.39999999999964,121.89999999999998
helsinki,9,2,helicopter,0.8361,large_launcher,0.0919,0.7442,10,0,True,9,0,0.9474,observed,97.2,121.0,97.20000000000005
helsinki,9,3,small_tower,0.93,spacecraft,0.0155,0.9145000000000001,10,0,True,9,0,0.9806,observed,60.7,60.69999999999982,67.90000000000009
helsinki,9,4,spacecraft,0.8182,large_tower,0.0343,0.7839,10,0,True,9,0,0.9169,observed,43.5,43.40000000000009,48.100000000000136
helsinki,9,9,helicopter,0.3471,large_launcher,0.1516,0.1955,7,0,True,9,0,0.9121,observed,74.8,104.09999999999991,74.79999999999995
helsinki,9,11,jet_plane,0.717,large_launcher,0.0668,0.6502,6,0,True,9,0,0.9675,observed,66.8,66.69999999999982,76.69999999999999
helsinki,9,14,jet_plane,0.3607,large_tower,0.1109,0.24980000000000002,5,0,True,9,0,0.9147,observed,69.5,69.5,74.90000000000003
helsinki,9,12,large_launcher,0.1386,large_tower,0.1288,0.009800000000000003,4,0,True,9,0,0.8598,observed,120.2,176.0999999999999,120.20000000000005
helsinki,9,5,condor,0.93,large_launcher,0.0379,0.8921,9,1,True,8,0,0.9813,gmc,122.7,191.29999999999973,122.70000000000005
helsinki,9,15,helicopter,0.0923,large_launcher,0.0881,0.004199999999999995,3,1,True,8,0,0.8664,gmc,86.0,86.0,110.19999999999993
helsinki,9,7,helicopter,0.1812,large_launcher,0.1507,0.0305,6,3,True,6,0,0.8308,gmc,134.4,296.0999999999999,134.39999999999998
helsinki,10,1,large_launcher,0.8101,large_tower,0.0535,0.7566,11,0,True,10,0,0.9537,observed,119.6,156.5999999999999,119.60000000000002
helsinki,10,2,helicopter,0.8459,large_launcher,0.092,0.7539,11,0,True,10,0,0.925,observed,102.8,124.5,102.79999999999995
helsinki,10,3,small_tower,0.93,spacecraft,0.0162,0.9138000000000001,11,0,True,10,0,0.9501,observed,56.6,56.69999999999982,64.5
helsinki,10,4,spacecraft,0.8212,large_tower,0.0306,0.7906000000000001,11,0,True,10,0,0.9355,observed,41.8,41.799999999999955,48.700000000000045
helsinki,10,11,jet_plane,0.741,large_launcher,0.0651,0.6759,7,0,True,10,0,0.9339,observed,73.4,73.40000000000009,77.10000000000002
helsinki,10,12,large_launcher,0.1577,large_tower,0.1442,0.013500000000000012,5,0,True,10,0,0.871,observed,105.7,140.4000000000001,105.80000000000018
helsinki,10,9,helicopter,0.3471,large_launcher,0.1516,0.1955,7,1,True,9,0,0.9107,gmc,75.8,104.89999999999964,75.80000000000018
helsinki,10,14,jet_plane,0.3607,large_tower,0.1109,0.24980000000000002,5,1,True,9,0,0.9134,gmc,70.0,70.0,75.89999999999998
helsinki,10,15,helicopter,0.0923,large_launcher,0.0881,0.004199999999999995,3,2,True,8,0,0.8651,gmc,72.7,72.69999999999982,111.60000000000002
helsinki,10,7,helicopter,0.1812,large_launcher,0.1507,0.0305,6,4,True,6,0,0.8295,gmc,136.2,284.4000000000001,136.20000000000005
helsinki,11,1,large_launcher,0.8383,large_tower,0.05,0.7883,12,0,True,11,0,0.9491,observed,119.1,152.80000000000018,119.10000000000002
helsinki,11,2,helicopter,0.8676,large_launcher,0.0819,0.7857000000000001,12,0,True,11,0,0.9427,observed,106.7,125.69999999999982,106.70000000000005
helsinki,11,3,small_tower,0.93,spacecraft,0.0187,0.9113,12,0,True,11,0,0.9912,observed,60.6,60.59999999999991,64.29999999999995
helsinki,11,4,spacecraft,0.8569,large_tower,0.0216,0.8353,12,0,True,11,0,0.975,observed,40.2,40.19999999999982,47.0
helsinki,11,11,jet_plane,0.7683,large_launcher,0.0597,0.7086,8,0,True,11,0,0.9439,observed,68.3,68.29999999999973,73.80000000000001
helsinki,11,12,helicopter,0.1973,large_launcher,0.1551,0.042200000000000015,6,0,True,11,0,0.9034,observed,88.5,119.90000000000009,88.5
helsinki,11,14,jet_plane,0.3502,large_tower,0.1275,0.2227,6,0,True,11,0,0.8459,observed,87.7,87.60000000000036,96.0
helsinki,11,9,helicopter,0.3471,large_launcher,0.1516,0.1955,7,2,True,9,0,0.908,gmc,76.8,105.70000000000027,76.69999999999982
helsinki,11,15,helicopter,0.0923,large_launcher,0.0881,0.004199999999999995,3,3,True,8,0,0.8625,gmc,59.4,59.40000000000009,113.10000000000002
helsinki,11,7,helicopter,0.1812,large_launcher,0.1507,0.0305,6,5,True,6,0,0.827,gmc,138.0,272.5999999999999,138.0
helsinki,11,17,spacecraft,0.1641,small_tower,0.0801,0.08399999999999999,1,0,False,11,0,1.0,observed,47.0,47.0,53.200000000000045
helsinki,11,18,small_tower,0.0818,large_tower,0.0745,0.007300000000000001,1,0,False,11,0,1.0,observed,53.0,65.39999999999964,53.0
helsinki,12,1,large_launcher,0.8564,large_tower,0.0447,0.8117000000000001,13,0,True,12,0,0.9516,observed,120.8,155.69999999999982,120.79999999999995
helsinki,12,2,helicopter,0.8779,large_launcher,0.0748,0.8031,13,0,True,12,0,0.9411,observed,105.3,121.0,105.29999999999995
helsinki,12,3,small_tower,0.93,spacecraft,0.0167,0.9133,13,0,True,12,0,0.9995,observed,58.9,59.0,65.60000000000014
helsinki,12,4,spacecraft,0.8944,small_launcher,0.0162,0.8782,13,0,True,12,0,0.9862,observed,39.8,39.799999999999955,49.59999999999991
helsinki,12,11,jet_plane,0.8081,large_launcher,0.0554,0.7527,9,0,True,12,0,0.9477,observed,70.4,70.30000000000018,79.0
helsinki,12,14,jet_plane,0.3814,large_tower,0.1381,0.24330000000000002,7,0,True,12,0,0.8806,observed,89.0,89.09999999999991,114.80000000000001
helsinki,12,15,condor,0.108,large_launcher,0.0983,0.0097,4,0,True,12,0,0.882,observed,39.5,39.5,79.09999999999991
helsinki,12,12,helicopter,0.1973,large_launcher,0.1551,0.042200000000000015,6,1,True,11,0,0.902,gmc,89.6,120.69999999999982,89.70000000000005
helsinki,12,7,helicopter,0.1812,large_launcher,0.1507,0.0305,6,6,True,6,0,0.8258,gmc,139.9,260.5999999999999,140.0
helsinki,12,19,tank,0.1889,large_tower,0.0829,0.10600000000000001,1,0,False,12,0,1.0,observed,48.6,49.69999999999993,48.60000000000002
helsinki,12,20,jet_plane,0.0856,medium_launcher,0.0822,0.0034000000000000002,1,0,False,12,0,1.0,observed,78.1,81.0,78.10000000000002
helsinki,12,17,spacecraft,0.1641,small_tower,0.0801,0.08399999999999999,1,1,False,11,0,0.9985,gmc,47.3,47.299999999999955,53.90000000000009
helsinki,12,18,small_tower,0.0818,large_tower,0.0745,0.007300000000000001,1,1,False,11,0,0.9985,gmc,53.7,66.0,53.700000000000045
helsinki,13,1,large_launcher,0.8861,large_tower,0.0357,0.8504,14,0,True,13,0,0.9663,observed,124.1,154.5,124.09999999999991
helsinki,13,2,helicopter,0.8673,large_launcher,0.0814,0.7858999999999999,14,0,True,13,0,0.9158,observed,101.9,119.69999999999982,102.0
helsinki,13,3,small_tower,0.93,spacecraft,0.0146,0.9154000000000001,14,0,True,13,0,0.9521,observed,63.1,63.19999999999982,69.09999999999991
helsinki,13,4,spacecraft,0.9265,large_tower,0.0116,0.9149,14,0,True,13,0,0.9941,observed,44.8,44.799999999999955,50.5
helsinki,13,11,jet_plane,0.8333,large_launcher,0.0466,0.7867000000000001,10,0,True,13,0,0.9422,observed,72.9,72.90000000000009,78.50000000000006
helsinki,13,15,condor,0.1341,large_launcher,0.1071,0.026999999999999996,5,0,True,13,0,0.8781,observed,34.2,34.19999999999982,66.5
helsinki,13,17,spacecraft,0.2397,small_tower,0.0963,0.1434,2,0,True,13,0,0.9118,observed,48.1,48.100000000000136,53.5
helsinki,13,19,tank,0.4466,large_tower,0.0724,0.3742,2,0,True,13,0,0.9997,observed,48.5,51.5,48.60000000000002
helsinki,13,14,jet_plane,0.3814,large_tower,0.1381,0.24330000000000002,7,1,True,12,0,0.8806,gmc,89.7,89.59999999999991,116.20000000000005
helsinki,13,12,helicopter,0.1973,large_launcher,0.1551,0.042200000000000015,6,2,True,11,0,0.902,gmc,90.8,121.59999999999991,90.79999999999995
helsinki,13,7,helicopter,0.1812,large_launcher,0.1507,0.0305,6,7,True,6,0,0.8258,gmc,141.8,248.69999999999982,141.70000000000005
helsinki,13,20,jet_plane,0.0856,medium_launcher,0.0822,0.0034000000000000002,1,1,False,12,0,1.0,gmc,79.1,81.70000000000027,79.19999999999993
helsinki,13,18,small_tower,0.0818,large_tower,0.0745,0.007300000000000001,1,2,False,11,0,0.9985,gmc,54.4,66.40000000000009,54.40000000000009
helsinki,14,1,large_launcher,0.9045,large_tower,0.0297,0.8748,15,0,True,14,0,0.964,observed,127.3,154.0,127.29999999999995
helsinki,14,2,helicopter,0.8846,large_launcher,0.0735,0.8111,15,0,True,14,0,0.9436,observed,114.6,124.10000000000036,114.70000000000005
helsinki,14,3,small_tower,0.93,spacecraft,0.0158,0.9142,15,0,True,14,0,0.9995,observed,57.1,57.09999999999991,64.70000000000005
helsinki,14,4,spacecraft,0.93,small_launcher,0.0108,0.9192,15,0,True,14,0,0.9829,observed,43.5,43.5,53.5
helsinki,14,11,jet_plane,0.8447,large_launcher,0.0452,0.7995,11,0,True,14,0,0.9407,observed,76.8,76.80000000000018,81.20000000000005
helsinki,14,14,jet_plane,0.376,large_tower,0.133,0.243,8,0,True,14,0,0.8669,observed,56.2,56.19999999999982,57.799999999999955
helsinki,14,15,condor,0.1341,large_launcher,0.1071,0.026999999999999996,5,1,True,13,0,0.8741,gmc,20.6,20.59999999999991,67.40000000000009
helsinki,14,17,spacecraft,0.2397,small_tower,0.0963,0.1434,2,1,True,13,0,0.9077,gmc,48.4,48.40000000000009,54.09999999999991
helsinki,14,19,tank,0.4466,large_tower,0.0724,0.3742,2,1,True,13,0,0.9952,gmc,49.2,51.89999999999998,49.200000000000045
helsinki,14,7,helicopter,0.1812,large_launcher,0.1507,0.0305,6,8,True,6,0,0.822,gmc,143.7,236.69999999999982,143.70000000000005
helsinki,14,20,jet_plane,0.0856,medium_launcher,0.0822,0.0034000000000000002,1,2,False,12,0,0.9955,gmc,80.2,82.29999999999973,80.19999999999993
helsinki,15,1,large_launcher,0.9003,helicopter,0.0305,0.8698,16,0,True,15,0,0.9331,observed,120.4,159.39999999999964,120.5
helsinki,15,2,helicopter,0.8725,large_launcher,0.0816,0.7909,16,0,True,15,0,0.9132,observed,105.8,123.80000000000018,105.69999999999982
helsinki,15,3,small_tower,0.93,spacecraft,0.0172,0.9128000000000001,16,0,True,15,0,0.9991,observed,52.5,52.399999999999636,58.600000000000136
helsinki,15,4,spacecraft,0.93,small_launcher,0.0112,0.9188000000000001,16,0,True,15,0,0.9999,observed,47.3,47.299999999999955,51.899999999999864
helsinki,15,11,jet_plane,0.8385,large_launcher,0.0454,0.7931,12,0,True,15,0,0.9264,observed,73.4,73.5,76.30000000000007
helsinki,15,14,jet_plane,0.376,large_tower,0.133,0.243,8,1,True,14,0,0.8655,gmc,56.6,56.59999999999991,58.60000000000002
helsinki,15,17,spacecraft,0.2397,small_tower,0.0963,0.1434,2,2,True,13,0,0.9063,gmc,48.8,48.80000000000018,54.799999999999955
helsinki,15,19,tank,0.4466,large_tower,0.0724,0.3742,2,2,True,13,0,0.9937,gmc,49.8,52.299999999999955,49.799999999999955
helsinki,15,21,large_launcher,0.0968,helicopter,0.0902,0.006599999999999995,1,0,False,15,0,1.0,observed,54.0,93.70000000000027,54.0
helsinki,15,22,small_tower,0.1698,large_tower,0.0727,0.0971,1,0,False,15,0,1.0,observed,51.6,88.20000000000027,51.59999999999991
helsinki,15,23,helicopter,0.1064,medium_launcher,0.0968,0.009599999999999997,1,0,False,15,0,1.0,observed,69.0,76.69999999999982,69.0
helsinki,15,24,large_launcher,0.0853,helicopter,0.0844,0.000899999999999998,1,0,False,15,0,1.0,observed,88.6,195.9000000000001,88.59999999999991
helsinki,15,25,large_launcher,0.0775,large_tower,0.0757,0.001799999999999996,1,0,False,15,0,1.0,observed,84.7,99.59999999999991,84.59999999999991
helsinki,15,26,condor,0.0782,small_tower,0.0739,0.004300000000000012,1,0,False,15,0,1.0,observed,50.5,81.59999999999991,50.5
helsinki,16,1,large_launcher,0.8878,helicopter,0.0401,0.8477,17,0,True,16,0,0.9119,observed,113.3,156.0999999999999,113.29999999999995
helsinki,16,2,helicopter,0.8781,large_launcher,0.0742,0.8039,17,0,True,16,0,0.9404,observed,100.2,115.40000000000009,100.19999999999982
helsinki,16,3,small_tower,0.93,spacecraft,0.0147,0.9153,17,0,True,16,0,0.9628,observed,57.3,57.40000000000009,63.40000000000009
helsinki,16,4,spacecraft,0.93,small_tower,0.0117,0.9183,17,0,True,16,0,0.986,observed,46.3,46.299999999999955,48.69999999999982
helsinki,16,11,jet_plane,0.8522,large_launcher,0.043,0.8091999999999999,13,0,True,16,0,0.9484,observed,73.0,73.09999999999991,77.39999999999998
helsinki,16,14,jet_plane,0.376,large_tower,0.133,0.243,8,2,True,14,0,0.8629,gmc,57.1,57.0,59.40000000000009
helsinki,16,21,large_launcher,0.0968,helicopter,0.0902,0.006599999999999995,1,1,False,15,0,0.9969,gmc,54.8,94.29999999999973,54.799999999999955
helsinki,16,22,small_tower,0.1698,large_tower,0.0727,0.0971,1,1,False,15,0,0.9969,gmc,52.3,88.80000000000018,52.299999999999955
helsinki,16,23,helicopter,0.1064,medium_launcher,0.0968,0.009599999999999997,1,1,False,15,0,0.9969,gmc,70.0,77.29999999999973,70.0
helsinki,16,24,large_launcher,0.0853,helicopter,0.0844,0.000899999999999998,1,1,False,15,0,0.9969,gmc,89.9,197.4000000000001,89.90000000000009
helsinki,16,25,large_launcher,0.0775,large_tower,0.0757,0.001799999999999996,1,1,False,15,0,0.9969,gmc,85.8,100.29999999999973,85.79999999999995
helsinki,16,26,condor,0.0782,small_tower,0.0739,0.004300000000000012,1,1,False,15,0,0.9969,gmc,51.2,82.09999999999991,51.19999999999982
helsinki,17,1,large_launcher,0.8796,helicopter,0.0442,0.8354,18,0,True,17,0,0.9287,observed,110.5,160.19999999999982,110.5
helsinki,17,2,helicopter,0.8736,large_launcher,0.0758,0.7978000000000001,18,0,True,17,0,0.9265,observed,101.4,112.69999999999982,101.40000000000009
helsinki,17,3,small_tower,0.93,spacecraft,0.0152,0.9148000000000001,18,0,True,17,0,0.9995,observed,59.2,59.19999999999982,63.399999999999864
helsinki,17,4,spacecraft,0.93,small_tower,0.013,0.917,18,0,True,17,0,0.9999,observed,51.7,51.700000000000045,54.299999999999955
helsinki,17,11,jet_plane,0.8986,large_launcher,0.0314,0.8672,14,0,True,17,0,0.9795,observed,74.9,75.0,83.39999999999998
helsinki,17,21,helicopter,0.1698,large_launcher,0.1326,0.03720000000000001,2,0,True,17,0,0.9092,observed,69.3,105.69999999999982,69.30000000000018
helsinki,17,22,small_tower,0.179,large_launcher,0.0706,0.1084,2,0,True,17,0,0.8462,observed,34.2,47.59999999999991,34.100000000000136
helsinki,17,24,condor,0.1062,helicopter,0.103,0.0032000000000000084,2,0,True,17,0,0.886,observed,65.8,148.0,65.80000000000018
helsinki,17,27,tank,0.2384,jet_plane,0.0815,0.15689999999999998,1,0,False,17,0,1.0,observed,47.8,53.39999999999998,47.80000000000007
helsinki,17,23,helicopter,0.1064,medium_launcher,0.0968,0.009599999999999997,1,2,False,15,0,0.9939,gmc,70.9,77.90000000000009,70.90000000000009
helsinki,17,25,large_launcher,0.0775,large_tower,0.0757,0.001799999999999996,1,2,False,15,0,0.9939,gmc,87.0,101.0,86.99999999999977
helsinki,17,26,condor,0.0782,small_tower,0.0739,0.004300000000000012,1,2,False,15,0,0.9939,gmc,51.9,82.69999999999982,51.899999999999864
helsinki,18,1,large_launcher,0.8744,helicopter,0.0477,0.8267,19,0,True,18,0,0.9317,observed,116.5,160.5,116.40000000000009
helsinki,18,3,small_tower,0.93,spacecraft,0.0177,0.9123,19,0,True,18,0,0.9735,observed,59.8,60.0,59.80000000000018
helsinki,18,4,spacecraft,0.93,small_tower,0.0139,0.9161,19,0,True,18,0,0.9796,observed,53.6,56.0,53.59999999999991
helsinki,18,11,jet_plane,0.9036,large_launcher,0.0331,0.8704999999999999,15,0,True,18,0,0.9445,observed,77.6,77.70000000000027,87.30000000000007
helsinki,18,21,helicopter,0.1698,large_launcher,0.1326,0.03720000000000001,2,1,True,17,0,0.9051,gmc,61.6,106.40000000000009,61.59999999999991
helsinki,18,22,small_tower,0.179,large_launcher,0.0706,0.1084,2,1,True,17,0,0.8424,gmc,34.6,47.90000000000009,34.69999999999982
helsinki,18,27,tank,0.2384,jet_plane,0.0815,0.15689999999999998,1,1,False,17,0,0.9955,gmc,48.5,53.799999999999955,48.500000000000114
helsinki,19,1,large_launcher,0.8353,helicopter,0.0682,0.7671,20,0,True,19,0,0.8739,observed,118.2,156.5999999999999,118.20000000000005
helsinki,19,4,spacecraft,0.93,small_tower,0.0147,0.9153,20,0,True,19,0,0.9835,observed,51.2,51.200000000000045,52.399999999999864
helsinki,19,11,jet_plane,0.9249,large_launcher,0.0268,0.8981,16,0,True,19,0,0.9748,observed,79.8,79.80000000000018,86.29999999999995
helsinki,19,27,tank,0.2384,jet_plane,0.0815,0.15689999999999998,1,2,False,17,0,0.9894,gmc,49.2,54.200000000000045,49.19999999999982
helsinki,20,1,large_launcher,0.8346,helicopter,0.0761,0.7585,21,0,True,20,0,0.915,observed,114.9,156.0,114.79999999999995
helsinki,20,4,spacecraft,0.93,small_tower,0.0164,0.9136000000000001,21,0,True,20,0,0.9624,observed,52.8,52.799999999999955,53.299999999999955
helsinki,20,11,jet_plane,0.93,large_launcher,0.0261,0.9039,17,0,True,20,0,0.9876,observed,80.0,80.0,87.39999999999998
helsinki,20,27,tank,0.4787,jet_plane,0.0669,0.4118,2,0,True,20,0,0.9882,observed,53.1,54.09999999999991,53.0
helsinki,21,1,large_launcher,0.8331,helicopter,0.0854,0.7476999999999999,22,0,True,21,0,0.9106,observed,123.7,138.4000000000001,123.70000000000005
helsinki,21,4,spacecraft,0.93,small_tower,0.0176,0.9124000000000001,22,0,True,21,0,0.9734,observed,47.1,47.09999999999991,47.59999999999991
helsinki,21,11,jet_plane,0.93,large_launcher,0.026,0.904,18,0,True,21,0,0.9805,observed,79.3,79.19999999999982,85.19999999999993
helsinki,21,27,tank,0.6527,large_tower,0.0553,0.5973999999999999,3,0,True,21,0,0.9749,observed,54.2,54.299999999999955,54.40000000000009
helsinki,21,28,hangar,0.2091,condor,0.0853,0.12380000000000001,1,0,False,21,0,1.0,observed,111.1,180.90000000000003,111.1
helsinki,22,1,large_launcher,0.7996,helicopter,0.104,0.6956,23,0,True,22,0,0.8851,observed,120.2,129.4000000000001,120.20000000000005
helsinki,22,11,jet_plane,0.93,large_launcher,0.0269,0.9031,19,0,True,22,0,0.978,observed,82.5,82.5,88.20000000000005
helsinki,22,27,tank,0.7915,large_tower,0.0398,0.7517,4,0,True,22,0,0.9887,observed,53.4,55.69999999999993,53.399999999999864
helsinki,22,28,hangar,0.4727,medium_plane,0.0637,0.40900000000000003,2,0,True,22,0,0.9994,observed,113.6,179.2,113.6
helsinki,23,1,large_launcher,0.7991,helicopter,0.1163,0.6828000000000001,24,0,True,23,0,0.9009,observed,109.6,109.59999999999991,116.0
helsinki,23,11,jet_plane,0.93,large_launcher,0.0276,0.9024000000000001,20,0,True,23,0,0.9465,observed,82.7,82.69999999999982,89.89999999999986
helsinki,23,28,hangar,0.6345,medium_launcher,0.0535,0.581,3,0,True,23,0,0.9712,observed,121.1,191.5,121.1
helsinki,23,27,tank,0.7915,large_tower,0.0398,0.7517,4,1,True,22,0,0.981,gmc,54.1,56.10000000000002,54.09999999999991
helsinki,24,1,large_launcher,0.7452,helicopter,0.1449,0.6003,25,0,True,24,0,0.8572,observed,101.2,101.19999999999982,108.20000000000027
helsinki,24,11,jet_plane,0.93,large_launcher,0.0274,0.9026000000000001,21,0,True,24,0,0.9469,observed,86.4,86.5,86.89999999999986
helsinki,24,28,hangar,0.7775,medium_launcher,0.0402,0.7373,4,0,True,24,0,0.9858,observed,121.3,190.0,121.4
